site_code,ws_area_ha,lat,long
01482537,9298.1,39.66055556,-75.4091667
08317400,3859100,35.618,-106.3239444
08330000,4516960,35.08916667,-106.6806944
08405200,4804450,32.409275,-104.2149722
08405400,92463,32.2359472,-104.1966472
08406500,4970210,32.20754167,-104.023875
08407500,5060860,32.07519167,-104.0394361
09364010,336959,36.81836667,-108.0229944
09365000,1875160,36.72301667,-108.2255889
09368000,3341100,36.77666667,-108.6830556
01302020,9945.6,40.86230556,-73.87438889
01304000,6993,40.84991667,-73.2242222
01342732,172494,43.01975,-75.0284722
01354330,846930,42.8281583,-73.9903722
01355475,870240,42.8511111,-73.88725
0135749950,432.53,42.78569444,-73.7104167
0135980207,2225846,42.4996111,-73.7768056
01413500,42217,42.1447222,-74.6536111
01414500,6526.8,42.1061111,-74.7305556
01415000,8598.800000000001,42.12,-74.8186111
01423000,85988,42.1661111,-75.14002778
01433005,30044,41.56727778,-74.78327778
01433500,51800,41.4612222,-74.75877778
0143400680,2312.87,41.96694444,-74.4480556
01434017,5931.0999999999995,41.92527778,-74.54027778
01434021,199.43,42.0111111,-74.4144444
01434025,963.48,41.9960833,-74.5002222
01434498,8754.199999999999,41.92041667,-74.57438889
01435000,17249.399999999998,41.88994444,-74.5898056
01436000,23983.399999999998,41.82,-74.6355556
01436655,7355.5999999999995,41.66780556,-74.62302778
01436690,44289,41.63805556,-74.61688889
01437100,2667.7000000000003,41.59594444,-74.4681944
01437349,12224.800000000001,41.49963889,-74.5522222
01437400,18207.7,41.45394444,-74.5893056
01437500,79513,41.4413611,-74.60188889
04213500,112924,42.46344444,-78.9345278
04219768,21963.2,43.31380556,-78.7154167
04219915,27713,43.3608333,-78.2645278
04220045,37814,43.17430556,-78.38638889
0422016550,52318,43.301,-78.3104444
0422018610,70448,43.35330556,-78.1930556
04220223,22222.2,43.3390833,-77.9152222
04226000,17689.7,42.6824722,-77.8286944
04231600,640766,43.1417222,-77.6163056
0423205010,36778,43.145,-77.5119444
04249000,1320900,43.45166667,-76.50527778
0427386405,243.45999999999998,44.23719444,-73.9123972
0427386410,251.23,44.2367361,-73.9138444
04273885,3185.7000000000003,44.2622222,-74.01338889
04273996,336.7,44.3031,-73.9203056
04273997,341.88,44.3037861,-73.92070278
04274000,30044,44.3109722,-73.9156944
04274050,106.19,44.34620556,-73.8676611
04274051,132.09,44.34927778,-73.8664444
04274200,36260,44.38963056,-73.817125
0208062765,2188550,36.3311111,-77.58027778
02081022,2281790,36.0136111,-77.21527778
02081094,2395750,35.81305556,-76.89277778
0208114150,2501940,35.915,-76.72277778
0209303205,43343.65,34.74888889,-77.43777778
02101726,17793.3,35.73514055,-79.4230754
02102500,897176,35.4061111,-78.8133333
03447687,165760,35.42916667,-82.5525
03448050,175861,35.5122222,-82.5772222
0344878100,26936,35.56138889,-82.5969444
03451200,242424,35.585,-82.5686111
03451500,244755,35.60888889,-82.5780556
03501500,76405,35.18592846,-83.3712647
03512000,47656,35.46138889,-83.3536111
05051522,1113700,46.65968548,-96.7959154
05054000,1761200,46.861075,-96.7836924
05055300,430199,47.90777778,-99.4155556
05055400,444444,47.82138889,-99.2761111
05057000,1675730,47.43277097,-98.0275954
05057200,178969,47.2291562,-98.1248189
05058000,1934730,47.0338718,-98.0837077
05059300,2289560,46.74638889,-96.9269444
05064500,5646200,47.351918,-96.843691
05082500,7795900,47.9269234,-97.0292435
05114000,2315460,48.9900156,-101.9582209
05117500,2745400,48.2458428,-101.3712745
05124000,4377100,48.9964079,-100.9584889
06329597,38591,47.85085328,-103.7940907
06331000,226625,48.2844683,-103.5729718
06336000,1603210,46.9180722,-103.5303444
06346500,442890,46.5972286,-101.8018145
06348300,758870,46.7033333,-101.2136111
06349000,857290,46.8338827,-100.9745789
06467600,29267,47.64605556,-99.8295278
04183500,551411,41.19893889,-84.7444033
03098600,253302,41.10505807,-80.6625755
03099500,277907,41.03672598,-80.5361815
03119341,3367,40.46166667,-81.1255556
03119971,2926.7000000000003,40.5133333,-81.1127778
03119979,370.37,40.52888889,-81.1369444
03120820,9816.1,40.5536111,-81.1847222
03120869,2015.02,40.57805556,-81.1927778
03120961,875.42,40.56805556,-81.2572222
03125338,9816.1,40.08416667,-81.1272222
03126395,9298.1,40.24777778,-81.1483333
03127980,6034.7,40.3386111,-81.11388889
03127986,3496.5,40.31166667,-81.1152778
03127989,906.5,40.34694444,-81.1266667
03140853,7536.9000000000005,39.86388889,-81.3208333
03140900,7329.7,39.85277778,-81.3286111
03140950,4403,39.90138889,-81.3194444
03219500,146853,40.4195042,-83.1971372
03220510,253561,40.15311775,-83.1263
03228039,439264,39.8397222,-83.0094444
03228300,26159,40.2361735,-82.8512892
03255349,12950,39.26944444,-84.4319444
03259757,1629.11,39.16305556,-84.5575
03259813,2463.09,39.15,-84.5475
03271510,702667,39.63728058,-84.2924416
04188496,13209,40.9792203,-83.6532653
04193490,1635067,41.47616368,-83.7388261
04193500,1639470,41.5000526,-83.7127145
04195500,110852,41.449496,-83.3613156
04199000,96089,41.3008852,-82.6082326
04199500,67858,41.38199,-82.3168273
04200500,102564,41.38032368,-82.10459279
04208000,183113,41.39533087,-81.6298478
04212100,177415,41.7189339,-81.2278789
07160350,18130,36.3761449,-97.8003332
07177500,234913,36.27842534,-95.954162
07178200,290857,36.2231514,-95.8194322
071912213,42217,36.3225808,-94.6852238
07191222,15306.9,36.35535924,-94.7763388
07239450,3428901,35.6169933,-98.0653316
07239500,3449103,35.56310656,-97.9575498
07239700,3485104,35.5394985,-97.7425442
07241000,3494687,35.47866848,-97.6633752
07241520,3545192,35.5656147,-97.367258
07241550,3567725,35.5003412,-97.1939194
07301500,686868,35.16810838,-99.5073128
07303400,113442,35.01172,-99.9037143
07305000,1181040,34.6381266,-99.103691
07331000,1857548,34.23342725,-96.9758447
11509500,1015280,42.13319946,-121.9622313
11510700,1056720,42.0845877,-122.0733453
13173600,11137000,43.7309932,-117.0718258
14012995,13830.6,45.988425,-118.0919
14138720,1315.72,45.4709515,-121.8653567
14138850,12406.1,45.4981743,-122.0123049
14138870,1414.14,45.48011889,-122.0256385
14138900,2154.88,45.4942856,-122.0359167
14139800,4066.2999999999997,45.444564,-122.1095292
14158500,23931.600000000002,44.3609545,-121.9956172
14158740,41440,44.28638889,-122.0368056
14158790,4040.4,44.3345666,-122.0470074
14158798,5542.5999999999995,44.28988889,-122.0485833
14158850,47656,44.2679001,-122.0497826
14159500,53872,44.13595817,-122.248391
14162050,1085.21,44.1845,-122.3148056
14162200,22714.3,44.16234819,-122.3331192
14162500,240870,44.1248487,-122.47062
14163000,12328.4,44.1460861,-122.5730333
14163150,266770,44.123738,-122.6275715
14163900,279979,44.0698492,-122.7711874
14164550,6734,44.07066667,-122.8846667
14164900,295260,44.0712365,-122.9645273
14181500,117327,44.75377778,-122.2974444
14182500,29008,44.7915108,-122.5789738
14183020,173789,44.7782222,-122.6777222
14202650,6241.9000000000005,45.44064167,-123.125
14202980,10049.199999999999,45.46927968,-123.200109
14203500,32375,45.4748365,-123.124274
14206950,8158.5,45.403452,-122.7548185
14207200,182854,45.35650877,-122.6850937
14209700,11680.9,45.14762079,-122.1531366
14209710,153846,45.16706506,-122.1561923
14210000,173789,45.29984346,-122.3539746
14211010,243460,45.3792874,-122.5773134
14301500,41699,45.47593996,-123.7251209
14302480,40404,45.4462181,-123.7103974
14316460,113183,43.3059544,-122.5128232
14317450,229474,43.324563,-122.9997836
14317600,25226.600000000002,43.34666389,-122.9925917
14348430,150.22,42.0785,-122.5961667
420423122363100,62.16,42.073125,-122.608711
420425122361700,77.7,42.0735833,-122.6046667
444728122450000,178192,44.79095556,-122.7511989
452731123092100,11266.5,45.4586111,-123.1559167
453004122510301,5879.3,45.5009505,-122.852045
453030122560101,18648,45.5081944,-122.9335
453250122494501,751.1,45.5473472,-122.8291417
01467200,2070187,39.95400165,-75.1373987
01477050,2667700,39.83677934,-75.36630199
01573660,4532.5,40.1533333,-76.7555556
01574000,132090,40.0809008,-76.7180813
01575598,71743,40.0522222,-76.6544444
01575900,27972,40.0628745,-76.5155214
01576007,8365.699999999999,40.01416667,-76.5480556
01576045,4092.2000000000003,39.94194444,-76.50027778
01577500,34447,39.77260378,-76.3157919
01427207,411810,41.86727778,-75.21375
01427510,471380,41.75675,-75.0574167
01432160,688681,41.47536824,-74.91238898
01434000,796684,41.3706493,-74.6973853
01438500,901320,41.30916667,-74.79527778
01439500,30303,41.08815078,-75.03767469
01440400,17068.100000000002,41.0848148,-75.2146251
01451380,5516.7,40.53120755,-75.60046519
01451400,6138.3,40.5340833,-75.6014722
01451467,1030.82,40.5216111,-75.5083333
01451500,20927.2,40.5823197,-75.48296088
01451630,3755.5,40.5875,-75.4968056
01451650,25433.8,40.59648637,-75.4740717
01451800,13727,40.66176219,-75.626854
01454700,351981,40.6692656,-75.23628808
01465500,54390,40.1739982,-74.9568342
01465798,5542.5999999999995,40.05705567,-74.9851694
014670261,2020200,40.0385,-74.9936111
01467042,9816.1,40.08983289,-75.0690611
01467048,12898.199999999999,40.05011137,-75.0326713
01467086,4325.3,40.04261157,-75.1121191
01467087,7873.5999999999995,40.0159454,-75.0968411
01468500,34447,40.6292577,-76.1246622
01473000,72261,40.22954725,-75.451567
01473169,5387.2,40.07927367,-75.46074808
01473500,455840,40.11121934,-75.3468502
01473900,10567.199999999999,40.1239987,-75.2198992
01474000,16576,40.01539,-75.2068459
01474500,490287,39.9678905,-75.1885123
01474703,2582489,39.8792798,-75.20268029
01475510,9686.6,39.92900154,-75.2724064
01475530,1238.02,39.97483455,-75.2799067
01475548,5154.0999999999995,39.9327861,-75.2376361
01475553,16213.4,39.8986111,-75.25527778
01478100,722.61,39.8584423,-75.7832743
01478120,2926.7000000000003,39.8284429,-75.780773
01478137,347.06,39.8217764,-75.7791061
01478185,1212.12,39.8325833,-75.8450833
01478220,2569.28,39.76566619,-75.7960492
01478245,15332.800000000001,39.7475,-75.7708333
01480617,14245,39.9617734,-75.8013341
01480870,23284.100000000002,39.9687191,-75.6732715
01481000,74333,39.8698328,-75.5932623
01516350,39627,41.7970183,-77.0802457
01518700,115514,41.95257385,-77.1152486
01540500,2905980,40.95814218,-76.6191222
01542500,378658,41.11755906,-78.108896
01544500,35224,41.4758994,-77.8258251
01548303,1678.3200000000002,41.78479405,-77.4019232
01549700,244496,41.273683,-77.32414028
01567000,868686,40.47841677,-77.1291484
01570500,6241900,40.25481164,-76.8860846
01573695,5309.5,40.19527778,-76.56777778
01573710,12302.5,40.14930556,-76.68775
01576000,6731410,40.0545413,-76.5307992
015765195,435.12,39.9959361,-76.26403889
01576980,6925660,39.82788027,-76.33329279
03007800,64232,41.81867578,-78.29279129
03016000,947940,41.5708949,-79.4078243
03027500,18958.8,41.5531176,-78.5961347
03034000,40922,40.93923105,-79.00836738
03036000,89096,40.9275653,-79.2911508
03039040,2422686,40.6847222,-79.6675
03039041,2419060,40.68555556,-79.6686111
03043810,350686,40.46756718,-79.3672609
03044000,351722,40.4545117,-79.3908724
03049640,3002328,40.5361788,-79.8147714
03072000,59311,39.7592449,-79.9706152
03072655,1149960,39.82507696,-79.9228329
03073000,46620,39.92313056,-80.072558
03075070,1383060,40.26229225,-79.9011597
03077100,111629,39.80138889,-79.3686111
03079000,98938,39.85991667,-79.2288333
03081000,266511,39.8275767,-79.3725353
03083500,444185,40.2402222,-79.8066944
03105500,578865,40.88867389,-80.3370083
03106000,92204,40.8170092,-80.2422837
03108490,5623926,40.6489546,-80.3833975
04213152,9660.699999999999,42.07388889,-80.2347222
394337079544201,704480,39.72702308,-79.9114471
01115098,1284.64,41.8525992,-71.6061754
01115110,1613.5700000000002,41.8456548,-71.6095088
01115114,1217.3,41.83759929,-71.6120089
01115120,72.52000000000001,41.8314882,-71.6089532
01115170,841.75,41.84093269,-71.584508
01115183,507.64,41.79759966,-71.5847857
01115184,315.98,41.7887107,-71.6200647
01115185,1118.88,41.83621005,-71.72256829
01115187,3729.6,41.8187102,-71.7050677
01115190,1269.1000000000001,41.8223213,-71.70034528
01115265,2258.48,41.7906548,-71.6986785
01115275,160.58,41.7825994,-71.67478879
01115276,1341.62,41.7853772,-71.6672885
01115278,494.69,41.7968,-71.6694306
01115280,463.61,41.80398827,-71.6497879
01115297,1118.88,41.7648219,-71.6356207
01118500,76405,41.38371065,-71.8331247
02110400,12147.1,33.953505,-78.71973988
02110500,287490,33.9126719,-78.7150175
02110701,4895.0999999999995,33.86100349,-79.0411471
02110704,372960,33.8329481,-79.0436473
02135000,722610,34.05710829,-79.2469897
02148315,1447810,33.82848933,-80.6203645
02156500,722610,34.5951393,-81.4212089
02160105,196581,34.5354163,-81.548158
02160700,114996,34.5093039,-81.5981594
02160991,1230250,34.26070285,-81.3303747
02169000,652680,34.0140416,-81.0878717
02171500,3807300,33.45433217,-80.14147189
02171645,3833200,33.4275,-79.915
06476000,4104114,44.36359475,-98.199257
06478513,5429158,42.9958297,-97.3697806
06481000,1017093,43.79044595,-96.7456623
06418800,116392.01,44.02680556,-103.1011111
06436760,119140,44.65265259,-103.366697
03432800,92325.73000000001,36.0172222,-86.8997222
03417500,1892513,36.554227590000004,-85.5144139
03418420,2096605,36.2867212,-85.9408197
03426310,3023307,36.29711845,-86.6586324
03428180,44030,35.8989535,-86.42554779
03430200,241906,36.1864446,-86.6327739
03431083,27713,36.16394545,-86.699164
03431091,3320121,36.1653343,-86.7213866
03431514,3331258,36.1831118,-86.8322218
03432100,17249.399999999998,35.83256495,-86.6988861
03432331,41440,35.87839755,-86.7908328
0343233905,47376.28,35.89984185,-86.8428894
03432350,49728,35.9208165,-86.8654982
03432390,2667.7000000000003,35.9434521,-86.8546675
034324146,55167,35.9581186,-86.88972369
03432670,30303,35.96422969,-86.9186131
03433500,105931,36.0545633,-86.9285102
03433640,419.58000000000004,35.9053426,-87.0988948
03434500,176897,36.1220032,-87.09889379
03434870,3667440,36.3147222,-87.2161111
03527620,328153,36.56953558,-83.0412794
03597860,110075,35.48290044,-86.4625967
03598000,124579,35.48035,-86.4991609
03598165,3341.1,35.55757044,-86.498327
0359816545,732.97,35.56173718,-86.4855491
03598169,1447.81,35.57173749,-86.44416
03598173,4247.5999999999995,35.5836811,-86.488049
03598177,9220.4,35.56444444,-86.5166667
03601630,209.79000000000002,35.87201008,-87.103895
08181800,451437,29.2221853,-98.3558463
08188500,1015539,28.6492861,-97.3848583
08195000,100751,29.48856496,-99.7047756
07227500,5036255,35.4703261,-101.879628
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311782,57757,33.62203029,-100.2089951
07311800,151256,33.644257,-99.8009252
07312500,813260,33.90954178,-98.5336663
07332605,37296,33.57579444,-96.1557444
07332620,69930,33.6822222,-95.9844444
07332622,95830,33.74416667,-95.9611111
07336820,12242412,33.68400005,-94.6943774
08048000,677285,32.76096337,-97.3325167
08049500,793835,32.7625,-96.9944444
08052700,19554.5,33.28344977,-96.8927805
08052745,9971.5,33.2192846,-96.8919475
08057000,1581454,32.7748517,-96.8219464
08057055,1588188,32.7521361,-96.7825528
08057410,1626002,32.70763139,-96.7358319
08062500,2110073,32.42652988,-96.4630415
08065350,3602949,31.33851319,-95.6563407
08068000,214452,30.24465738,-95.4571616
08068500,105931,30.11049517,-95.4363275
08069500,450919,30.02716385,-95.2579888
08070200,100492,30.14523056,-95.1246139
08086212,158767,32.73289717,-99.1406299
08086290,72520,32.64845613,-99.0045146
08108700,10113691,30.6268665,-96.544135
08110075,17845.100000000002,30.54027778,-96.6902778
08110200,10668728,30.359175,-96.1549028
08111500,11364920,30.12910626,-96.1877387
08114000,11682713,29.5824589,-95.7577275
08116650,11742801,29.3496858,-95.5824448
08123850,3861690,32.05374399,-100.762052
08126380,4236722,31.71542973,-100.0264755
08171290,101269,30.00555556,-97.9525
08180800,250453,29.26218286,-98.5814074
08180850,270396,29.24685278,-98.5487944
08181500,341103,29.2641276,-98.4908493
08188060,924630,28.84869444,-97.7371389
08211200,4302249,27.93779594,-97.7758308
08211502,4329962,27.8952986,-97.6288843
08364000,8342390,31.80288488,-106.5408218
08364000,7588700,31.80288488,-106.5408218
08364000,8342390,31.80288488,-106.5408218
08364000,7588700,31.80288488,-106.5408218
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08371500,9817654,29.6210127,-104.4810367
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08374200,17146577,29.51962973,-104.2865896
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08377200,20912178,29.78075694,-101.7559523
08412500,6493130,31.87262648,-103.8315824
08419000,6793570,31.4838611,-103.4901667
08420500,6795124,31.43652327,-103.467395
08437710,8997660,31.3668055,-103.0059908
08446500,9660700,31.11320329,-102.4176419
08447000,10537415,30.65961373,-101.7701244
08447300,10921771,30.314,-101.7415556
08447410,11399885,29.8029823,-101.4462223
08447410,9116800,29.8029823,-101.4462223
08447410,11399885,29.8029823,-101.4462223
08447410,9116800,29.8029823,-101.4462223
08449000,716394,29.96353604,-101.1453849
08462500,43114176,26.40034048,-99.0169745
08470500,122507,26.23527778,-97.5847222
09180000,1186220,38.79720805,-109.1951142
09180500,6241900,38.81054095,-109.2934493
09230300,6526.8,40.99027778,-109.6545278
09234500,5024600,40.90829296,-109.422914
09261000,7681940,40.40940757,-109.2354043
09277500,91427,40.30023027,-110.602381
09302000,981610,40.21027778,-109.7813889
09314280,49469,39.4210793,-110.6462682
09314500,398860,39.26444444,-110.3427778
09315000,11616150,38.9860831,-110.1512475
09328500,421652,38.8583081,-110.3701469
09328910,808857,38.7577611,-110.1435278
09379500,5957000,37.15067778,-109.8666889
09406000,247604,37.2041494,-113.1807789
