site_code,start_date,parm_cd
04043140,2013-10-01T04:45:00Z,00095
04043150,2013-10-01T04:45:00Z,00095
04043238,2020-07-30T13:45:00Z,00095
04043244,2022-05-25T19:00:00Z,00095
04043275,2017-01-25T04:45:00Z,00095
04057801,2022-05-25T19:00:00Z,00095
04059500,2022-05-25T19:00:00Z,00095
04101500,2022-05-25T19:00:00Z,00095
04108660,2022-05-25T19:00:00Z,00095
04118564,2022-05-25T19:00:00Z,00095
04118997,2022-05-25T19:01:00Z,00095
04119400,2022-05-25T18:48:00Z,00095
04142000,2022-05-25T18:15:00Z,00095
04144032,2019-04-08T12:15:00Z,00095
041482663,2019-04-08T15:30:00Z,00095
04157005,2022-05-25T19:00:00Z,00095
04161820,2022-05-25T19:00:00Z,00095
04165500,2022-05-25T19:00:00Z,00095
04166500,2022-05-25T18:45:00Z,00095
04167150,2016-10-01T04:45:00Z,00095
04168400,2022-05-25T19:00:00Z,00095
04174500,2013-10-01T04:45:00Z,00095
04175120,2016-10-01T04:45:00Z,00095
04176500,2022-05-25T18:45:00Z,00095
05374900,2020-10-21T22:45:00Z,99133
05457000,2019-11-13T15:15:00Z,99133
04024000,2022-05-25T19:00:00Z,00095
05288580,2022-05-25T18:50:00Z,00095
05288705,2022-05-25T19:00:00Z,00095
05289800,2022-05-25T19:00:00Z,00095
07289000,2021-10-21T16:00:00Z,99133
02480285,2022-05-25T18:45:00Z,00095
02481960,2018-06-08T13:30:00Z,00095
02481961,2018-06-08T14:00:00Z,00095
02481962,2018-06-08T01:00:00Z,00095
02481970,2018-06-08T13:30:00Z,00095
02481984,2018-06-08T15:00:00Z,00095
02481998,2018-06-08T13:30:00Z,00095
07288500,2022-05-25T18:30:00Z,00095
0728875070,2017-03-08T17:30:00Z,00095
301141089320300,2022-05-25T18:45:00Z,00095
06818000,2022-05-25T19:00:00Z,99133
06899900,2022-05-25T19:00:00Z,99133
06900050,2022-05-25T18:30:00Z,99133
06901500,2022-05-25T18:00:00Z,99133
06902000,2018-10-07T22:15:00Z,99133
06934500,2022-05-25T18:15:00Z,99133
06818000,2022-05-25T19:00:00Z,00095
06893620,2022-05-25T19:00:00Z,00095
06893820,2022-05-25T18:15:00Z,00095
06893830,2018-01-31T19:15:00Z,00095
06893890,2020-06-10T18:30:00Z,00095
06893970,2019-09-04T19:15:00Z,00095
06894000,2022-05-25T18:30:00Z,00095
06899900,2022-05-25T19:00:00Z,00095
06900050,2022-05-25T18:30:00Z,00095
06901500,2022-05-25T18:15:00Z,00095
06902000,2017-12-11T20:45:00Z,00095
06934500,2022-05-25T18:15:00Z,00095
07053450,2022-01-03T20:15:00Z,00095
07061270,2022-05-25T19:00:00Z,00095
07061290,2022-05-25T19:00:00Z,00095
06037500,2018-10-12T06:45:00Z,00095
06191500,2019-09-20T10:00:00Z,00095
06192980,2022-05-25T18:15:00Z,00095
06306300,2022-05-25T18:15:00Z,00095
06307500,2022-05-25T18:30:00Z,00095
06307600,2016-11-08T06:45:00Z,00095
06307616,2014-11-01T06:00:00Z,00095
06307740,2016-10-31T05:45:00Z,00095
06307830,2022-05-25T19:15:00Z,00095
06308500,2022-05-25T19:00:00Z,00095
06324500,2016-07-13T05:45:00Z,00095
12301933,2022-05-25T19:00:00Z,00095
12323800,2022-05-25T18:30:00Z,00095
12324200,2022-05-25T18:30:00Z,00095
12324400,2022-05-25T18:45:00Z,00095
12340500,2022-05-25T19:00:00Z,00095
06454100,2020-11-04T17:45:00Z,00095
06461500,2020-10-20T10:00:00Z,00095
06465500,2020-10-20T01:45:00Z,00095
06478522,2021-12-15T15:45:00Z,00095
06784000,2018-10-02T20:15:00Z,00095
06800500,2022-05-25T18:15:00Z,00095
06801000,2022-05-25T19:00:00Z,00095
06805000,2022-05-25T18:45:00Z,00095
06805500,2022-05-25T18:15:00Z,00095
06807000,2007-11-21T05:30:00Z,00095
10301500,2022-05-25T19:00:00Z,00095
10302002,2022-05-25T19:00:00Z,00095
10302025,2022-05-25T19:00:00Z,00095
10348200,2022-05-25T19:00:00Z,00095
10350500,2022-05-25T18:30:00Z,00095
10351700,2022-05-25T19:00:00Z,00095
01389005,2022-05-25T18:00:00Z,99133
01408500,2014-10-01T03:30:00Z,99133
01463500,2021-05-18T03:00:00Z,99133
01388000,2022-05-25T18:45:00Z,00095
01389005,2022-05-25T18:00:00Z,00095
01400500,2022-05-25T18:15:00Z,00095
01408000,2021-09-22T17:45:00Z,00095
01408029,2022-05-25T18:15:00Z,00095
01408500,2014-10-01T03:30:00Z,00095
01440000,2022-05-25T19:00:00Z,00095
01443500,2010-07-07T03:00:00Z,00095
01446500,2022-05-25T18:30:00Z,00095
01458500,2022-05-25T19:00:00Z,00095
01463500,2022-05-25T18:00:00Z,00095
01464290,2022-05-25T19:00:00Z,00095
01464500,2022-05-25T18:15:00Z,00095
01465850,2022-05-25T18:15:00Z,00095
0146587310,2022-05-25T18:15:00Z,00095
01465880,2022-05-25T18:30:00Z,00095
01466500,2022-05-25T18:15:00Z,00095
01466900,2022-05-25T18:30:00Z,00095
01467000,2022-05-25T18:30:00Z,00095
01467005,2022-05-25T18:15:00Z,00095
01467081,2022-05-25T18:15:00Z,00095
01467150,2022-05-25T19:00:00Z,00095
01477070,2022-05-25T19:00:00Z,00095
01477120,2022-05-25T18:30:00Z,00095
01482504,2008-10-02T18:30:00Z,00095
01482537,2008-10-02T04:45:00Z,00095
01482537,2008-10-02T16:30:00Z,00095
08317400,2022-05-25T17:15:00Z,00095
08330000,2014-07-03T05:55:00Z,00095
08405200,2022-05-25T18:15:00Z,00095
08405400,2022-05-25T19:00:00Z,00095
08406500,2022-05-25T18:15:00Z,00095
08407500,2022-05-25T18:45:00Z,00095
09364010,2022-05-25T18:15:00Z,00095
09365000,2021-10-05T21:30:00Z,00095
09368000,2022-05-25T19:00:00Z,00095
01302020,2022-05-25T18:30:00Z,00095
01304000,2022-05-25T19:00:00Z,00095
01342732,2021-10-05T15:00:00Z,00095
01354330,2022-05-25T19:00:00Z,00095
01355475,2022-05-25T19:00:00Z,00095
0135749950,2022-05-25T19:00:00Z,00095
0135980207,2022-05-25T18:00:00Z,00095
01413500,2022-05-25T18:45:00Z,00095
01414500,2022-05-25T18:15:00Z,00095
01415000,2022-05-25T18:15:00Z,00095
01423000,2022-05-25T18:45:00Z,00095
01433005,2022-05-25T18:15:00Z,00095
01433500,2022-05-25T18:15:00Z,00095
0143400680,2022-05-25T18:30:00Z,00095
01434017,2022-05-25T18:45:00Z,00095
01434021,2022-05-25T18:30:00Z,00095
01434025,2022-05-25T18:30:00Z,00095
01434498,2022-05-25T18:30:00Z,00095
01434498,2022-05-25T19:00:00Z,00095
01435000,2020-01-30T22:00:00Z,00095
01435000,2022-05-25T18:15:00Z,00095
01435000,2022-05-25T18:30:00Z,00095
01436000,2022-05-25T18:15:00Z,00095
01436655,2022-05-25T18:45:00Z,00095
01436690,2022-05-25T18:30:00Z,00095
01437100,2022-05-25T18:45:00Z,00095
01437349,2022-05-25T18:00:00Z,00095
01437400,2020-09-15T20:15:00Z,00095
01437500,2022-05-25T19:00:00Z,00095
04213500,2022-05-25T18:15:00Z,00095
04219768,2022-05-25T19:00:00Z,00095
04219915,2022-05-25T18:30:00Z,00095
04220045,2022-05-25T18:30:00Z,00095
0422016550,2022-05-25T18:15:00Z,00095
0422018610,2022-05-25T18:30:00Z,00095
04220223,2022-05-25T19:00:00Z,00095
04226000,2019-03-27T16:45:00Z,00095
04231600,2022-05-25T18:30:00Z,00095
0423205010,2022-05-25T18:15:00Z,00095
04249000,2022-05-25T18:45:00Z,00095
0427386405,2022-05-25T18:45:00Z,00095
0427386410,2022-05-25T19:00:00Z,00095
04273885,2022-05-25T18:45:00Z,00095
04273996,2022-05-25T18:45:00Z,00095
04273997,2022-05-25T18:45:00Z,00095
04274000,2022-05-25T18:45:00Z,00095
04274050,2022-05-25T19:00:00Z,00095
04274051,2022-05-25T19:00:00Z,00095
04274200,2022-05-25T18:45:00Z,00095
03512000,2022-05-25T19:00:00Z,99137
0208062765,2022-05-25T18:15:00Z,00095
02081022,2022-01-05T18:45:00Z,00095
02081094,2022-05-25T19:00:00Z,00095
0208114150,2022-05-25T18:30:00Z,00095
0209303205,2012-11-27T04:45:00Z,00095
02101726,2022-05-25T18:30:00Z,00095
02102500,2022-05-25T18:15:00Z,00095
03447687,2022-05-25T18:30:00Z,00095
03448050,2022-05-25T18:30:00Z,00095
0344878100,2022-05-25T18:30:00Z,00095
03451200,2022-05-25T07:00:00Z,00095
03451500,2022-05-25T18:30:00Z,00095
03501500,2016-02-01T04:45:00Z,00095
03512000,2022-05-25T19:00:00Z,00095
05051522,2022-05-25T18:45:00Z,00095
05054000,2022-05-25T18:15:00Z,00095
05055300,2022-05-25T19:00:00Z,00095
05055400,2022-05-25T19:00:00Z,00095
05057000,2022-05-25T19:00:00Z,00095
05057200,2017-11-08T14:15:00Z,00095
05058000,2022-05-25T19:00:00Z,00095
05059300,2022-05-25T18:15:00Z,00095
05064500,2022-05-25T18:30:00Z,00095
05082500,2022-05-25T18:45:00Z,00095
05114000,2022-05-25T18:45:00Z,00095
05117500,2022-05-25T18:15:00Z,00095
05124000,2022-05-25T19:00:00Z,00095
06329597,2014-11-12T05:45:00Z,00095
06331000,2022-05-25T18:15:00Z,00095
06336000,2022-05-09T18:45:00Z,00095
06346500,2019-10-30T14:30:00Z,00095
06348300,2019-10-30T17:15:00Z,00095
06349000,2019-10-20T20:00:00Z,00095
06467600,2021-06-07T12:00:00Z,00095
04183500,2022-05-25T13:00:00Z,99133
03098600,2022-05-25T18:15:00Z,00095
03099500,2022-05-25T19:00:00Z,00095
03119341,2022-05-25T18:45:00Z,00095
03119971,2022-05-25T18:45:00Z,00095
03119979,2022-05-25T18:15:00Z,00095
03120820,2022-05-25T18:45:00Z,00095
03120869,2022-05-25T18:45:00Z,00095
03120961,2022-05-25T18:45:00Z,00095
03125338,2022-05-25T18:30:00Z,00095
03126395,2022-05-25T18:30:00Z,00095
03127980,2022-05-25T18:15:00Z,00095
03127986,2022-05-25T18:45:00Z,00095
03127989,2022-05-25T18:15:00Z,00095
03140853,2022-05-25T18:15:00Z,00095
03140900,2022-05-25T18:45:00Z,00095
03140950,2022-05-25T18:30:00Z,00095
03219500,2022-05-25T19:00:00Z,00095
03220510,2022-05-25T18:00:00Z,00095
03228039,2022-04-26T17:00:00Z,00095
03228300,2022-05-25T18:00:00Z,00095
03255349,2015-12-22T04:30:00Z,00095
03259757,2014-05-08T03:45:00Z,00095
03259813,2014-05-08T03:45:00Z,00095
03271510,2014-10-01T04:00:00Z,00095
04183500,2022-05-25T18:45:00Z,00095
04188496,2022-05-25T18:45:00Z,00095
04193490,2021-11-22T17:00:00Z,00095
04193500,2022-05-25T18:00:00Z,00095
04195500,2013-10-01T04:30:00Z,00095
04199000,2022-05-25T18:30:00Z,00095
04199500,2022-05-25T19:00:00Z,00095
04200500,2022-05-25T18:15:00Z,00095
04208000,2022-05-25T18:30:00Z,00095
04212100,2022-05-25T19:00:00Z,00095
07160350,2022-05-25T19:00:00Z,00095
07177500,2022-05-25T19:00:00Z,00095
07178200,2022-05-25T18:30:00Z,00095
071912213,2022-05-25T18:00:00Z,00095
07191222,2022-05-25T18:00:00Z,00095
07239450,2022-05-25T18:00:00Z,00095
07239500,2021-02-23T11:00:00Z,00095
07239700,2022-05-25T14:30:00Z,00095
07241000,2022-05-23T19:30:00Z,00095
07241520,2022-05-25T18:00:00Z,00095
07241550,2022-05-25T18:00:00Z,00095
07301500,2008-07-26T04:30:00Z,00095
07303400,2011-10-01T05:30:00Z,00095
07305000,2011-07-06T04:30:00Z,00095
07331000,2009-10-01T05:00:00Z,00095
11509500,2022-05-25T18:15:00Z,00095
11510700,2022-05-25T18:15:00Z,00095
13173600,2010-10-19T06:45:00Z,00095
14012995,2022-02-10T18:29:00Z,00095
14138720,2022-05-25T19:00:00Z,00095
14138850,2022-05-25T19:00:00Z,00095
14138870,2022-05-25T18:45:00Z,00095
14138900,2022-05-25T18:45:00Z,00095
14139800,2022-05-25T18:45:00Z,00095
14158500,2022-05-25T18:30:00Z,00095
14158740,2022-05-25T19:00:00Z,00095
14158790,2022-05-25T18:45:00Z,00095
14158798,2022-05-25T19:00:00Z,00095
14158850,2022-05-25T18:30:00Z,00095
14159500,2022-05-25T18:00:00Z,00095
14162050,2022-05-25T18:30:00Z,00095
14162200,2022-05-25T18:30:00Z,00095
14162500,2022-05-25T18:00:00Z,00095
14163000,2022-05-25T18:30:00Z,00095
14163150,2022-05-25T18:30:00Z,00095
14163900,2022-05-25T19:00:00Z,00095
14164550,2022-05-25T18:00:00Z,00095
14164900,2022-05-25T18:15:00Z,00095
14181500,2022-05-25T18:00:00Z,00095
14182500,2022-05-25T19:00:00Z,00095
14183020,2022-05-25T18:00:00Z,00095
14202650,2022-05-25T18:00:00Z,00095
14202980,2022-05-25T17:00:00Z,00095
14203500,2022-05-25T18:30:00Z,00095
14206950,2022-05-25T18:00:00Z,00095
14207200,2022-05-25T14:00:00Z,00095
14209700,2022-05-25T18:30:00Z,00095
14209710,2022-05-25T18:00:00Z,00095
14210000,2022-05-25T17:30:00Z,00095
14211010,2022-05-25T18:45:00Z,00095
14301500,2014-10-02T06:45:00Z,00095
14302480,2014-10-02T06:45:00Z,00095
14316460,2022-05-25T18:45:00Z,00095
14317450,2022-05-25T19:00:00Z,00095
14317600,2022-05-25T19:00:00Z,00095
14348430,2019-11-15T20:55:00Z,00095
420423122363100,2019-06-11T21:35:00Z,00095
420425122361700,2019-04-21T04:40:00Z,00095
444728122450000,2015-12-22T07:30:00Z,00095
452731123092100,2022-05-25T17:30:00Z,00095
453004122510301,2022-05-25T16:30:00Z,00095
453030122560101,2022-05-25T18:00:00Z,00095
453250122494501,2017-11-29T21:30:00Z,00095
01467200,2022-05-25T18:30:00Z,99133
01477050,2020-11-02T14:00:00Z,99133
01573660,2022-05-25T19:00:00Z,99133
01574000,2022-05-25T19:00:00Z,99133
01575598,2022-05-25T18:45:00Z,99133
01575900,2022-05-25T18:15:00Z,99133
01576007,2022-05-25T18:15:00Z,99133
01576045,2022-05-25T19:00:00Z,99133
01577500,2022-05-25T18:30:00Z,99133
01427207,2022-05-25T19:00:00Z,00095
01427510,2022-05-25T19:00:00Z,00095
01432160,2022-05-25T19:00:00Z,00095
01434000,2022-05-25T19:00:00Z,00095
01438500,2022-05-25T18:30:00Z,00095
01439500,2022-05-25T18:45:00Z,00095
01440400,2022-05-25T19:15:00Z,00095
01451380,2022-05-25T18:15:00Z,00095
01451400,2022-05-25T18:30:00Z,00095
01451467,2022-05-25T18:45:00Z,00095
01451500,2022-05-25T18:30:00Z,00095
01451630,2022-05-25T18:30:00Z,00095
01451650,2022-05-25T19:00:00Z,00095
01451800,2022-05-25T19:00:00Z,00095
01454700,2022-05-25T18:45:00Z,00095
01465500,2022-05-25T18:15:00Z,00095
01465798,2022-05-25T18:30:00Z,00095
014670261,2022-05-25T18:45:00Z,00095
01467042,2022-05-25T18:15:00Z,00095
01467048,2022-05-25T19:00:00Z,00095
01467086,2022-05-25T18:30:00Z,00095
01467087,2022-05-25T19:00:00Z,00095
01467200,2020-12-03T14:30:00Z,00095
01467200,2021-12-09T14:30:00Z,00095
01467200,2022-05-25T18:30:00Z,00095
01468500,2022-05-25T18:30:00Z,00095
01473000,2022-05-25T18:15:00Z,00095
01473169,2022-05-25T18:30:00Z,00095
01473500,2022-05-25T18:30:00Z,00095
01473900,2022-05-25T18:00:00Z,00095
01474000,2022-05-25T19:00:00Z,00095
01474500,2022-05-25T18:00:00Z,00095
01474703,2022-05-25T18:30:00Z,00095
01475510,2022-05-25T19:00:00Z,00095
01475530,2022-05-25T18:30:00Z,00095
01475548,2022-05-25T19:00:00Z,00095
01475553,2020-01-21T15:30:00Z,00095
01477050,2022-05-25T18:30:00Z,00095
01477050,2022-05-25T18:45:00Z,00095
01477050,2022-05-25T19:00:00Z,00095
01478100,2022-05-25T18:30:00Z,00095
01478120,2022-05-25T18:30:00Z,00095
01478137,2022-05-25T19:15:00Z,00095
01478185,2022-05-25T18:15:00Z,00095
01478220,2022-05-25T19:00:00Z,00095
01478245,2022-05-25T18:30:00Z,00095
01480617,2022-05-25T18:30:00Z,00095
01480870,2022-05-25T18:45:00Z,00095
01481000,2022-05-25T18:30:00Z,00095
01516350,2022-05-25T19:00:00Z,00095
01518700,2022-05-25T19:00:00Z,00095
01540500,2022-05-25T18:45:00Z,00095
01542500,2022-05-25T18:30:00Z,00095
01544500,2022-05-25T19:00:00Z,00095
01548303,2017-10-01T05:00:00Z,00095
01549700,2022-05-25T18:15:00Z,00095
01567000,2015-03-27T03:30:00Z,00095
01570500,2021-11-09T13:30:00Z,00095
01573660,2022-05-25T19:00:00Z,00095
01573695,2022-05-25T18:45:00Z,00095
01573710,2022-05-25T19:00:00Z,00095
01574000,2022-05-25T19:00:00Z,00095
01575598,2022-05-25T18:45:00Z,00095
01575900,2022-05-25T18:15:00Z,00095
01576000,2017-11-20T14:00:00Z,00095
01576007,2022-05-25T18:15:00Z,00095
01576045,2022-05-25T19:00:00Z,00095
015765195,2022-05-25T19:00:00Z,00095
01576980,2018-05-09T11:30:00Z,00095
01577500,2022-05-25T18:30:00Z,00095
03007800,2022-05-25T18:45:00Z,00095
03016000,2022-05-25T18:45:00Z,00095
03027500,2022-05-25T18:45:00Z,00095
03034000,2022-05-25T18:45:00Z,00095
03036000,2022-05-25T18:15:00Z,00095
03039040,2021-11-01T04:45:00Z,00095
03039041,2017-12-19T17:15:00Z,00095
03043810,2022-05-25T18:30:00Z,00095
03044000,2022-05-25T18:15:00Z,00095
03049640,2022-05-25T18:45:00Z,00095
03072000,2022-05-25T18:15:00Z,00095
03072655,2022-05-25T18:45:00Z,00095
03073000,2022-05-25T18:45:00Z,00095
03075070,2022-05-25T18:15:00Z,00095
03077100,2022-05-25T18:45:00Z,00095
03079000,2022-05-25T18:30:00Z,00095
03081000,2022-05-25T18:45:00Z,00095
03083500,2022-05-25T18:15:00Z,00095
03105500,2022-05-25T19:00:00Z,00095
03106000,2022-05-25T18:15:00Z,00095
03108490,2022-05-25T18:30:00Z,00095
04213152,2022-05-25T18:45:00Z,00095
394337079544201,2022-05-25T18:45:00Z,00095
01115098,2022-05-25T18:20:00Z,00095
01115110,2022-05-25T18:20:00Z,00095
01115114,2022-05-25T18:20:00Z,00095
01115120,2022-05-25T18:20:00Z,00095
01115170,2022-05-25T18:20:00Z,00095
01115183,2022-05-25T18:20:00Z,00095
01115184,2022-05-25T18:20:00Z,00095
01115185,2022-05-25T18:15:00Z,00095
01115187,2022-05-25T19:00:00Z,00095
01115190,2022-05-25T18:20:00Z,00095
01115265,2022-05-25T18:20:00Z,00095
01115275,2022-05-25T18:20:00Z,00095
01115276,2022-05-25T18:20:00Z,00095
01115278,2022-05-25T18:15:00Z,00095
01115280,2022-05-25T18:20:00Z,00095
01115297,2022-05-25T17:40:00Z,00095
01118500,2020-08-22T04:45:00Z,00095
02110400,2022-05-25T18:15:00Z,00095
02110500,2022-05-25T19:00:00Z,00095
02110701,2022-05-25T19:00:00Z,00095
02110704,2022-05-25T18:15:00Z,00095
02135000,2022-05-25T19:00:00Z,00095
02148315,2014-07-15T04:00:00Z,00095
02156500,2022-05-25T19:00:00Z,00095
02160105,2022-05-25T19:00:00Z,00095
02160700,2022-05-25T19:00:00Z,00095
02160991,2022-05-25T19:00:00Z,00095
02169000,2022-05-25T19:00:00Z,00095
02171500,2022-05-25T18:15:00Z,00095
02171645,2022-05-25T18:30:00Z,00095
06476000,2022-05-25T18:00:00Z,99133
06478513,2022-05-25T19:00:00Z,99133
06481000,2022-05-25T18:30:00Z,99133
06418800,2019-11-22T22:30:00Z,00095
06436760,2011-10-18T05:45:00Z,00095
03432800,2014-10-11T04:30:00Z,99133
03417500,2022-05-25T18:30:00Z,00095
03418420,2022-05-25T18:30:00Z,00095
03426310,2018-11-01T03:00:00Z,00095
03428180,2022-05-25T19:00:00Z,00095
03430200,2022-05-25T18:30:00Z,00095
03431083,2022-05-25T18:30:00Z,00095
03431091,2022-05-25T18:30:00Z,00095
03431514,2022-05-25T18:30:00Z,00095
03432100,2014-10-26T04:30:00Z,00095
03432331,2015-10-28T04:30:00Z,00095
0343233905,2022-05-25T19:00:00Z,00095
03432350,2014-10-30T04:30:00Z,00095
03432390,2012-10-01T05:45:00Z,00095
034324146,2022-05-25T19:00:00Z,00095
03432670,2015-10-28T17:30:00Z,00095
03432800,2015-10-28T19:00:00Z,00095
03433500,2020-01-30T16:30:00Z,00095
03433640,2009-10-01T05:45:00Z,00095
03434500,2020-01-30T15:15:00Z,00095
03434870,2019-09-25T14:30:00Z,00095
03527620,2022-05-25T18:45:00Z,00095
03597860,2012-10-01T05:30:00Z,00095
03598000,2009-10-01T05:30:00Z,00095
03598165,2009-06-18T04:45:00Z,00095
0359816545,2009-06-23T04:45:00Z,00095
03598169,2009-06-16T04:45:00Z,00095
03598173,2009-07-01T04:45:00Z,00095
03598177,2009-07-01T04:45:00Z,00095
03601630,2008-10-01T05:45:00Z,00095
08181800,2022-05-25T18:00:00Z,99133
08188500,2022-05-25T19:00:00Z,99133
08195000,2020-07-27T23:00:00Z,99133
07227500,2022-05-25T19:00:00Z,00095
07311782,2022-05-25T18:30:00Z,00095
07311800,2022-05-25T18:30:00Z,00095
07312500,2022-05-25T18:30:00Z,00095
07332605,2022-05-25T18:15:00Z,00095
07332620,2019-10-14T23:45:00Z,00095
07332622,2022-05-25T19:00:00Z,00095
07336820,2008-10-01T05:00:00Z,00095
08048000,2022-05-20T09:30:00Z,00095
08049500,2022-05-25T18:30:00Z,00095
08052700,2022-05-25T18:15:00Z,00095
08052745,2022-05-25T18:15:00Z,00095
08057000,2022-05-25T19:00:00Z,00095
08057055,2015-02-10T05:45:00Z,00095
08057410,2022-05-25T19:00:00Z,00095
08062500,2022-05-25T18:30:00Z,00095
08065350,2022-05-25T18:45:00Z,00095
08068000,2022-05-25T18:15:00Z,00095
08068500,2022-05-25T18:45:00Z,00095
08069500,2022-05-25T18:45:00Z,00095
08070200,2022-05-25T19:00:00Z,00095
08086212,2022-05-25T19:00:00Z,00095
08086290,2022-05-25T18:30:00Z,00095
08108700,2017-07-14T16:45:00Z,00095
08110075,2017-07-14T17:30:00Z,00095
08110200,2017-07-13T18:00:00Z,00095
08111500,2017-07-12T17:30:00Z,00095
08114000,2017-07-11T21:30:00Z,00095
08116650,2017-07-11T20:00:00Z,00095
08123850,2022-05-25T19:00:00Z,00095
08126380,2022-05-25T19:00:00Z,00095
08171290,2011-01-21T05:45:00Z,00095
08180800,2022-05-25T18:45:00Z,00095
08180850,2018-12-17T14:30:00Z,00095
08181500,2022-05-25T18:15:00Z,00095
08181800,2022-05-25T18:30:00Z,00095
08188060,2022-05-25T19:00:00Z,00095
08188500,2022-05-25T19:00:00Z,00095
08195000,2022-05-25T19:00:00Z,00095
08211200,2022-05-25T19:00:00Z,00095
08211502,2022-05-25T19:00:00Z,00095
08364000,2022-05-25T18:30:00Z,00095
08371500,2022-05-25T19:00:00Z,00095
08374200,2022-05-25T19:00:00Z,00095
08377200,2022-05-25T19:00:00Z,00095
08412500,2022-05-25T18:15:00Z,00095
08419000,2022-05-25T19:00:00Z,00095
08420500,2015-03-24T04:45:00Z,00095
08437710,2022-05-25T18:45:00Z,00095
08446500,2022-05-25T18:45:00Z,00095
08447000,2022-05-25T18:45:00Z,00095
08447300,2022-05-25T19:00:00Z,00095
08447410,2022-05-25T19:00:00Z,00095
08449000,2022-05-25T18:15:00Z,00095
08462500,2022-02-11T15:00:00Z,00095
08462500,2022-05-25T18:45:00Z,00095
08470500,2020-12-14T22:28:00Z,00095
08470500,2021-03-23T16:03:00Z,00095
08470500,2021-03-23T16:07:00Z,00095
08470500,2021-03-23T16:10:00Z,00095
08470500,2021-03-23T16:14:00Z,00095
09180000,2022-05-25T18:45:00Z,00095
09180500,2022-05-25T19:00:00Z,00095
09230300,2012-10-31T05:45:00Z,00095
09234500,2022-05-25T18:30:00Z,00095
09261000,2022-05-25T18:30:00Z,00095
09277500,2016-11-03T06:45:00Z,00095
09302000,2022-05-25T19:00:00Z,00095
09314280,2017-10-11T08:30:00Z,00095
09314500,2022-05-25T18:30:00Z,00095
09315000,2022-05-25T19:00:00Z,00095
09328500,2022-05-25T18:30:00Z,00095
09328910,2016-10-20T10:15:00Z,00095
09379500,2022-05-25T18:30:00Z,00095
09406000,2022-05-25T19:00:00Z,00095
10126000,2022-05-25T18:30:00Z,00095
10129900,2022-05-25T18:30:00Z,00095
10133650,2022-05-25T18:30:00Z,00095
10133800,2022-05-25T18:15:00Z,00095
10133980,2022-05-25T19:00:00Z,00095
10141000,2022-05-25T18:45:00Z,00095
01632900,2022-05-25T19:00:00Z,99133
01645762,2022-05-25T18:45:00Z,99133
01646000,2022-05-25T18:15:00Z,99133
01654000,2022-05-25T18:45:00Z,99133
01673000,2022-05-25T18:45:00Z,99133
0167300055,2022-05-25T18:45:00Z,99133
02035000,2022-05-25T19:00:00Z,99133
01616100,2016-10-04T18:00:00Z,00095
01622459,2021-04-07T11:05:00Z,00095
01622464,2021-04-07T12:55:00Z,00095
0162246747,2021-04-07T13:10:00Z,00095
0162246784,2021-04-07T13:40:00Z,00095
0162588350,2021-04-05T15:05:00Z,00095
0162588440,2021-04-05T14:35:00Z,00095
01632900,2022-05-25T19:00:00Z,00095
01636316,2016-10-04T20:00:00Z,00095
01645704,2022-05-25T18:15:00Z,00095
01645762,2022-05-25T18:45:00Z,00095
01646000,2022-05-25T18:15:00Z,00095
01646305,2022-05-25T18:45:00Z,00095
0165389205,2015-01-09T04:45:00Z,00095
01654000,2022-05-25T18:45:00Z,00095
01654500,2022-05-25T18:45:00Z,00095
01655794,2021-04-07T17:45:00Z,00095
01656903,2022-05-25T18:45:00Z,00095
01661977,2021-04-08T15:45:00Z,00095
01668000,2022-05-25T18:15:00Z,00095
0166818623,2016-06-29T03:45:00Z,00095
0166818985,2016-10-01T04:45:00Z,00095
01673000,2022-05-25T18:30:00Z,00095
0167300055,2022-05-25T18:45:00Z,00095
0201144558,2021-03-08T01:05:00Z,00095
0201144806,2021-03-05T14:50:00Z,00095
02015729,2021-04-06T13:40:00Z,00095
02015742,2021-04-06T13:45:00Z,00095
02020246,2021-04-06T18:55:00Z,00095
02020258,2021-04-06T20:00:00Z,00095
0202848919,2021-04-03T18:45:00Z,00095
0202848938,2021-04-05T13:05:00Z,00095
02035000,2022-05-25T19:00:00Z,00095
02042500,2022-05-25T18:45:00Z,00095
0205373035,2022-05-25T18:55:00Z,00095
0205373075,2022-05-25T18:55:00Z,00095
0205373228,2022-05-25T02:00:00Z,00095
0205373422,2022-05-25T18:55:00Z,00095
0205450393,2022-05-25T19:10:00Z,00095
0205450495,2022-05-25T19:10:00Z,00095
02054550,2022-05-25T19:10:00Z,00095
02054750,2020-11-04T18:00:00Z,00095
02054750,2022-05-25T19:00:00Z,00095
0205491522,2011-10-04T03:45:00Z,00095
0205492550,2008-10-01T03:45:00Z,00095
0205494935,2009-10-01T04:45:00Z,00095
02055010,2007-11-01T03:45:00Z,00095
02055080,2022-05-25T18:30:00Z,00095
02055379,2022-05-25T19:10:00Z,00095
0205551460,2022-05-25T18:30:00Z,00095
0205551614,2022-05-25T18:45:00Z,00095
0205696042,2022-05-25T19:00:00Z,00095
0205696095,2022-05-25T19:00:00Z,00095
02079500,2022-05-25T18:15:00Z,00095
0317154954,2022-05-25T18:55:00Z,00095
0317155123,2022-05-25T18:55:00Z,00095
03171597,2022-05-25T18:50:00Z,00095
0317159760,2022-05-25T18:40:00Z,00095
03520967,2008-04-10T03:45:00Z,00095
